編號,案類,發生日期,發生時段,發生地點
908,自行車竊盜,1060625,10~12,臺北市北投區八仙里承德路7段361~390號
909,自行車竊盜,1060625,16~18,臺北市北投區大同里光明路1~30號
910,自行車竊盜,1060625,18~20,臺北市大同區寧夏路119~1號
911,自行車竊盜,1060625,20~22,臺北市中山區新生北路1段31~60號
912,自行車竊盜,1060626,12~14,臺北市大安區羅斯福路4段1~30號
913,自行車竊盜,1060627,14~16,臺北市松山區南京東路5段251巷46弄1~30號
914,自行車竊盜,1060629,00~02,臺北市大同區朝陽里重慶北路2段16巷1~30號
915,自行車竊盜,1060629,02~04,臺北市士林區蘭興里文林路661巷39弄1~30號
916,自行車竊盜,1060629,06~08,臺北市萬華區和平西路3段121~150號
917,自行車竊盜,1060629,16~18,臺北市萬華區莒光路121~150號
918,自行車竊盜,1060629,22~24,臺北市南港區新富里富康街1巷16弄
919,自行車竊盜,1060701,10~12,臺北市文山區興業里興隆路2段151~180號
920,自行車竊盜,1060701,22~24,臺北市萬華區萬大路271~300號
921,自行車竊盜,1060702,02~04,臺北市大安區龍圖里瑞安街208巷11弄1~30號
922,自行車竊盜,1060702,16~18,臺北市北投區尊賢里尊賢街230巷1~30號
923,自行車竊盜,1060703,04~06,臺北市大安區龍生里和平東路2段151~180號
924,自行車竊盜,1060703,14~16,臺北市大安區羅斯福路4段1~30號
925,自行車竊盜,1060704,06~08,臺北市中正區幸市里(忠孝東2段與新生南1段口(忠孝新生1號
926,自行車竊盜,1060704,16~18,臺北市中正區幸市里忠孝東路二段﹑新生南路一段口((忠孝新生1號
927,自行車竊盜,1060705,10~12,臺北市中正區建國里(捷運西門站2號
928,自行車竊盜,1060705,12~14,臺北市大安區學府里羅斯福路4段1~30號
929,自行車竊盜,1060705,20~22,臺北市文山區萬祥里羅斯福路5段269巷(口)
930,自行車竊盜,1060707,16~18,臺北市萬華區環河南路2段148巷1~30號
931,自行車竊盜,1060708,10~12,臺北市中山區松江路301~330號
932,自行車竊盜,1060708,10~12,臺北市中山區松江路301~330號
933,自行車竊盜,1060708,10~12,臺北市松山區敦化北路222巷
934,自行車竊盜,1060708,18~20,臺北市萬華區開封街2段61~90號
935,自行車竊盜,1060710,08~10,臺北市士林區福德里中正路391~420號
936,自行車竊盜,1060710,12~14,臺北市大同區民權里民權西路121~150號
937,自行車竊盜,1060712,10~12,臺北市大安區龍坡里溫州街18巷1~30號
938,自行車竊盜,1060712,12~14,臺北市文山區景行里景興路181~210號
939,自行車竊盜,1060713,10~12,臺北市中山區林森北路85巷31~60號
940,自行車竊盜,1060715,02~04,臺北市北投區榮華里明德路208巷1~30號
941,自行車竊盜,1060715,12~14,臺北市中山區合江街170巷31~60號
942,自行車竊盜,1060716,14~16,臺北市中正區東門里信義路1段1~30號
943,自行車竊盜,1060718,06~08,臺北市南港區南港公園
944,自行車竊盜,1060718,08~10,臺北市信義區富台里忠孝東路5段423巷4弄1~30號
945,自行車竊盜,1060718,12~14,臺北市中正區三愛里連雲街61~90號
946,自行車竊盜,1060719,20~22,臺北市北投區裕民里懷德街55巷1~30號
947,自行車竊盜,1060721,06~08,臺北市文山區興邦里3鄰興隆路2段151~180號
948,自行車竊盜,1060722,08~10,臺北市松山區延壽街391~420號
949,自行車竊盜,1060722,16~18,臺北市松山區民生東路5段36巷4弄1~30號
950,自行車竊盜,1060724,04~06,臺北市大同區重慶北路2段(涼州街)
951,自行車竊盜,1060725,12~14,臺北市信義區五全里永吉路278巷37弄1~30號
952,自行車竊盜,1060725,12~14,臺北市大安區龍安里金華街
953,自行車竊盜,1060725,16~18,臺北市大安區德安里四維路31~60號
954,自行車竊盜,1060726,08~10,臺北市北投區永明里石牌路1段181~210號
955,自行車竊盜,1060728,00~02,臺北市文山區明義里003鄰木柵路2段91~120號
956,自行車竊盜,1060728,22~24,臺北市萬華區和德里西園路2段320巷57~1號
957,自行車竊盜,1060730,08~10,臺北市信義區四育里虎林街55巷1~30號
958,自行車竊盜,1060801,10~12,臺北市萬華區西園路2段320巷36弄1~30號
959,自行車竊盜,1060802,04~06,臺北市南港區仁福里福德街361~390號
960,自行車竊盜,1060802,06~08,臺北市大同區光能里承德路2段31~60號
961,自行車竊盜,1060802,20~22,臺北市大安區龍生里瑞安街244巷31~60號
962,自行車竊盜,1060803,16~18,臺北市文山區景仁里羅斯福路6段151~180號
963,自行車竊盜,1060803,18~20,臺北市士林區德行里福華路128巷1~30號
964,自行車竊盜,1060805,18~20,臺北市中正區南福里羅斯福路2段61~90號
965,自行車竊盜,1060808,00~02,臺北市北投區秀山里中和街502巷14弄1~30號
966,自行車竊盜,1060808,10~12,臺北市松山區民權東路3段106巷3弄
967,自行車竊盜,1060809,18~20,臺北市大同區建功里延平北路1段31~60號
968,自行車竊盜,1060810,18~20,臺北市內湖區康寧路3段16巷口(葫洲捷運站出口處)
969,自行車竊盜,1060811,08~10,臺北市南港區東明里興華路91~120號
970,自行車竊盜,1060811,08~10,臺北市大安區住安里信義路4段74巷
971,自行車竊盜,1060811,10~12,臺北市文山區木柵里010鄰木柵路3段1~30號
972,自行車竊盜,1060811,12~14,臺北市北投區清江里三合街2段481~510號
973,自行車竊盜,1060811,12~14,臺北市信義區忠孝東路5段421~450號
974,自行車竊盜,1060812,16~18,臺北市萬華區青年路178巷1~30號
975,自行車竊盜,1060812,22~24,臺北市南港區南港里市民大道8段361~390號
976,自行車竊盜,1060813,10~12,臺北市內湖區內湖捷運站2號
977,自行車竊盜,1060814,08~10,臺北市文山區試院里005鄰和興路52巷7弄1~30號
978,自行車竊盜,1060815,06~08,臺北市信義區黎忠里和平東路3段361~390號
979,自行車竊盜,1060815,16~18,臺北市中正區建國里貴陽街1段((司法院旁人行道))
980,自行車竊盜,1060816,14~16,臺北市信義區廣居里忠孝東路5段391~420號
981,自行車竊盜,1060816,18~20,臺北市萬華區西園路2段320巷61~90號
982,自行車竊盜,1060817,08~10,臺北市信義區忠孝東路5段451~480號
983,自行車竊盜,1060817,10~12,臺北市大安區龍圖里信義路3段91~120號
984,自行車竊盜,1060818,22~24,臺北市大安區正聲里仁愛路4段421~450號
985,自行車竊盜,1060820,08~10,臺北市大安區義安里安和路2段74巷1~30號
986,自行車竊盜,1060820,16~18,臺北市大安區福住里永康街37巷1~30號
987,自行車竊盜,1060821,16~18,臺北市大安區學府里羅斯福路4段1~30號
988,自行車竊盜,1060822,12~14,臺北市中正區南門里延平南路151~180號
989,自行車竊盜,1060823,08~10,臺北市文山區華興里026鄰木柵路1段(光輝路口)
990,自行車竊盜,1060823,12~14,臺北市北投區永明里石牌路2段91~120號
991,自行車竊盜,1060824,22~24,臺北市松山區敦化北路1~30號
992,自行車竊盜,1060827,00~02,臺北市大安區龍門里大安森林公園(捷運站5號
993,自行車竊盜,1060828,02~04,臺北市內湖區行善路31~60號
994,自行車竊盜,1060828,18~20,臺北市內湖區行善路25巷40弄1~30號
995,自行車竊盜,1060830,08~10,臺北市信義區大道里大道路121~150號
996,自行車竊盜,1060830,12~14,臺北市大安區福住里新生南路2段31~60號
997,自行車竊盜,1060831,00~02,臺北市北投區福興里致遠一路2段121~150號
998,自行車竊盜,1060901,00~02,臺北市文山區試院里030鄰木柵路1段76巷(內)
999,自行車竊盜,1060901,16~18,臺北市中正區永功里詔安街57巷1~30號
1000,自行車竊盜,1060903,02~04,臺北市大安區和安里信義路3段147巷15弄1~30號
1001,自行車竊盜,1060903,12~14,臺北市信義區興雅里忠孝東路5段31巷17弄1~30號
1002,自行車竊盜,1060903,18~20,臺北市松山區復興北路427巷1~30號
1003,自行車竊盜,1060904,08~10,臺北市南港區玉成里南港路3段149巷1~30號
1004,自行車竊盜,1060905,08~10,臺北市信義區松勤街(象山捷運2號
1005,自行車竊盜,1060906,02~04,臺北市南港區忠孝東路6段278巷5弄1~30號
1006,自行車竊盜,1060906,08~10,臺北市文山區萬祥里羅斯福路5段269巷1~30號
1007,自行車竊盜,1060906,16~18,臺北市文山區景美里羅斯福路6段301~330號
1008,自行車竊盜,1060906,16~18,臺北市松山區敦化北路331~360號
1009,自行車竊盜,1060907,06~08,臺北市中正區頂東里羅斯福路2段151~180號
1010,自行車竊盜,1060907,14~16,臺北市大同區(大橋頭捷運站2號
1011,自行車竊盜,1060908,10~12,臺北市中正區新營里寧波東街24巷1~30號
1012,自行車竊盜,1060909,02~04,臺北市中正區板溪里羅斯福路2段與和平西路1段西南角
1013,自行車竊盜,1060911,12~14,臺北市中正區水源里羅斯福路4段52巷1~30號
1014,自行車竊盜,1060913,06~08,臺北市南港區三重里經貿二路1~30號
1015,自行車竊盜,1060914,14~16,臺北市大同區玉泉里塔城街1~30號
1016,自行車竊盜,1060915,00~02,臺北市大安區學府里羅斯福路4段1~30號
1017,自行車竊盜,1060915,08~10,臺北市中正區幸福里忠孝東路1段
1018,自行車竊盜,1060917,00~02,臺北市大安區古風里雲和街31~60號
1019,自行車竊盜,1060917,02~04,臺北市中正區水源里羅斯福路4段31~60號
1020,自行車竊盜,1060917,12~14,臺北市文山區景華里羅斯福路6段301~330號
1021,自行車竊盜,1060917,14~16,臺北市信義區長春里松信路151~180號
1022,自行車竊盜,1060917,14~16,臺北市中山區松江路361~390號
1023,自行車竊盜,1060919,06~08,臺北市信義區三張里莊敬路325巷31~60號
1024,自行車竊盜,1060919,06~08,臺北市信義區長春里松山路241~270號
1025,自行車竊盜,1060920,02~04,臺北市大安區華聲里延吉街129巷1~30號
1026,自行車竊盜,1060920,06~08,臺北市北投區東華里東華街2段301~330號
1027,自行車竊盜,1060920,12~14,臺北市信義區林口街24巷31~60號
1028,自行車竊盜,1060920,20~22,臺北市中正區東門里仁愛路1段1~30號
1029,自行車竊盜,1060922,06~08,臺北市信義區四育里松隆路151~180號
1030,自行車竊盜,1060922,12~14,臺北市信義區廣居里忠孝東路5段236巷1~30號
1031,自行車竊盜,1060922,14~16,臺北市大同區鄭州路143巷
1032,自行車竊盜,1060923,20~22,臺北市北投區吉利里石牌路1段39巷131弄1~30號
1033,自行車竊盜,1060924,02~04,臺北市中正區東門里信義路1段1~30號
1034,自行車竊盜,1060925,16~18,臺北市萬華區萬大路449巷10弄1~30號
1035,自行車竊盜,1060925,16~18,臺北市松山區敦化北路331~360號
1036,自行車竊盜,1060929,16~18,臺北市文山區景行里景美街
1037,自行車竊盜,1060929,22~24,臺北市大安區龍生里建國南路2段181~210號
1038,自行車竊盜,1060930,16~18,臺北市大安區錦泰里金華街48巷1~30號
1039,自行車竊盜,1061002,14~16,臺北市中正區板溪里羅斯福路2段91~120號
1040,自行車竊盜,1061002,22~24,臺北市北投區文林里文林北路241~270號
1041,自行車竊盜,1061004,18~20,臺北市萬華區西園路2段52巷1~30號
1042,自行車竊盜,1061006,08~10,臺北市信義區興雅里松高路1~30號
1043,自行車竊盜,1061006,16~18,臺北市中山區復興北路380巷8弄內
1044,自行車竊盜,1061007,10~12,臺北市中正區林興里羅斯福路3段121~150號
1045,自行車竊盜,1061010,08~10,臺北市文山區樟腳里010鄰木新路3段91~120號
1046,自行車竊盜,1061010,18~20,臺北市大安區德安里四維路66巷
1047,自行車竊盜,1061011,12~14,臺北市松山區市民大道6段(松山火車站北側人行道)
1048,自行車竊盜,1061011,20~22,臺北市中正區黎明里中山南路2巷(7~11旁停車場)
1049,自行車竊盜,1061012,02~04,臺北市大安區光明里信義路2段86巷1~30號
1050,自行車竊盜,1061013,00~02,臺北市中正區龍興里三元街151~180號
1051,自行車竊盜,1061015,10~12,臺北市松山區寶清街61~90號
1052,自行車竊盜,1061015,16~18,臺北市北投區奇岩捷運站旁
1053,自行車竊盜,1061016,06~08,臺北市中山區建國北路3段31~60號
1054,自行車竊盜,1061017,10~12,臺北市大安區義村里忠孝東路3段248巷31~60號
1055,自行車竊盜,1061018,16~18,臺北市信義區四育里市民大道6段(虎林街口)
1056,自行車竊盜,1061019,10~12,臺北市松山區八德路4段631~660號
1057,自行車竊盜,1061019,12~14,臺北市大安區仁慈里大安路1段151~180號
1058,自行車竊盜,1061022,22~24,臺北市中正區文北里臨沂街31~60號
1059,自行車竊盜,1061023,06~08,臺北市大安區住安里大安路2段53巷
1060,自行車竊盜,1061023,22~24,臺北市南港區鴻福里玉成街201巷8弄1~30號
1061,自行車竊盜,1061025,02~04,臺北市大同區國慶里民族西路211~240號
1062,自行車竊盜,1061027,00~02,臺北市北投區榮光里西安街1段211~240號
1063,自行車竊盜,1061028,14~16,臺北市中山區錦西街1~30號
1064,自行車竊盜,1061030,10~12,臺北市文山區景華里三福街1~30號
1065,自行車竊盜,1061031,10~12,臺北市信義區三張里吳興街281巷31~60號
1066,自行車竊盜,1061102,08~10,臺北市信義區新仁里忠孝東路4段553巷6弄1~30號
1067,自行車竊盜,1061103,06~08,臺北市萬華區廣州街31~60號
1068,自行車竊盜,1061103,18~20,臺北市大安區通安里臨江街118巷3弄1~30號
1069,自行車竊盜,1061106,20~22,臺北市士林區葫蘆里葫蘆街163巷
1070,自行車竊盜,1061107,04~06,臺北市士林區聖山里忠誠路1段151~180號
1071,自行車竊盜,1061107,12~14,臺北市中山區南京東路3段151~180號
1072,自行車竊盜,1061108,20~22,臺北市中山區錦州街211~240號
1073,自行車竊盜,1061109,14~16,臺北市中正區梅花里市民大道3段1~30號
1074,自行車竊盜,1061109,18~20,臺北市內湖區成功路4段167巷(內湖捷運站2號
1075,自行車竊盜,1061110,10~12,臺北市中山區復興北路430巷1~30號
1076,自行車竊盜,1061112,16~18,臺北市中正區常德街(公園路)
1077,自行車竊盜,1061116,16~18,臺北市松山區八德路3段151~180號
1078,自行車竊盜,1061118,16~18,臺北市中正區水源里羅斯福路4段121~150號
1079,自行車竊盜,1061119,16~18,臺北市大安區龍門里大安森林公園捷運站2號
1080,自行車竊盜,1061121,14~16,臺北市北投區智仁里中和街493巷1~30號
1081,自行車竊盜,1061121,22~24,臺北市文山區興豐里興隆路2段95巷
1082,自行車竊盜,1061122,00~02,臺北市大安區住安里信義路4段1~30號
1083,自行車竊盜,1061123,06~08,臺北市南港區西新里向陽路1~30號
1084,自行車竊盜,1061124,20~22,臺北市北投區大同里光明路1~30號
1085,自行車竊盜,1061126,08~10,臺北市大同區長安西路52巷
1086,自行車竊盜,1061127,12~14,臺北市北投區永明里立農街2段(與義理街口)
1087,自行車竊盜,1061127,20~22,臺北市萬華區(康定路與桂林路口)
1088,自行車竊盜,1061129,06~08,臺北市大安區龍門里新生南路2段1~30號
1089,自行車竊盜,1061202,08~10,臺北市大安區龍安里新生南路2段61~90號
1090,自行車竊盜,1061202,20~22,臺北市中正區幸市里濟南路2段(家樂福便利購旁的防火巷)
1091,自行車竊盜,1061203,14~16,臺北市大安區龍門里新生南路與金華街口(大安森林公園5號
1092,自行車竊盜,1061203,16~18,臺北市文山區興邦里興隆路2段151~180號
1093,自行車竊盜,1061203,18~20,臺北市文山區景行里景文街91~120號
